Course Subject,Course Number,Course Name,Course Description,See Also
FPST,310,Linguistic Introduction to Algonquian Languages,"
This course presents a general overview of the eight Algonquian languages spoken in Quebec, with special emphasis on the Cree language. The course introduces the student to basic vocabulary, different dialects and writing systems. It explores the basic components that make up Algonquian languages, including sounds, word composition, sentence structure and meaning. Other topics include linguistic interference from dominant languages, semantic shift and the use of language as a social tool. This course assists the student to recognize and value the social and cultural context of language.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,311,Linguistic Introduction to Haudenosaunee Languages,"
This course presents a general overview of the six Haudenosaunee (Iroquoian) languages, with special emphasis on Kanien’kehaka (the Mohawk language). The course introduces the student to basic vocabulary, different dialects and writing systems. It explores the basic components that make up Haudenosaunee languages including sounds, word composition, sentence structure and meaning. Other topics include linguistic interference from dominant languages. This course assists the student to recognize and value the social and cultural context of language.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,312,Linguistic Introduction to Inuktitut Language,"
This course presents a general overview of the Inuktitut language, with special emphasis on the dialect spoken in Nunavik (Northern Quebec). The course introduces the student to basic vocabulary, different dialects, and the syllabic writing system used by Inuit people. It explores the basic components that make up Inuktitut, including sounds, word composition, sentence structure and meaning. Other topics include linguistic interference from dominant languages. This course assists the student to recognize and value the social and cultural context of language.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,320,First Peoples and the Media,"
This course explores how First Peoples have been portrayed in selected media such as television, film, and advertising by looking at different representations in various industries such as advertising, sports, and tourism. This includes discussion on the relationship between media and First Peoples including the media’s impact on relations between the mainstream society and First Peoples. The social role of different forms of media as used by First Peoples in the process of empowerment is also discussed.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,321,First Peoples and Justice ,"
Prerequisite: FPST 301. This course focuses on the relationship between First Peoples and the Canadian justice system. It looks specifically at how the Canadian legal, judicial, and penal system has dealt with First Peoples through time. The course also explores pre-contact forms of justice, tensions between European and indigenous conceptions of justice, First Peoples response to Canadian justice, and the emergence of alternative, indigenous mechanisms of judicial administration within communities in Quebec and Canada.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,322,First Peoples and the Fur Trade ,"
This course provides an in-depth historical and sociological analysis of the impact of the fur trade on the First Peoples of Canada. Topics include the emergence of the fur trade, and fur-trading companies’ dependence on First Peoples. Special emphasis is placed on changing demographics as a result of the fur trade, the increasing reliance on European goods, First Peoples entrepreneurial spirit, the birth of the Métis Nation, as well as the evolving political and economic role of women within fur-trading society.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,323,First Peoples Sacred Stories ,"
Prerequisite: FPST 201 or 203. Through storytelling, reading, discussion, and writing, this course explores themes of fundamental human concern for First Peoples. It considers oral traditions as integral to broader, culturally defined systems of knowledge and explores the role of sacred stories in traditional and contemporary societies. This includes discussion on the role of stories as vehicles for encoding and transmitting knowledge about the people, the environment, the culture and history. Stories analyzed include creation stories, trickster tales, oral historical accounts, and stories relating to natural phenomena.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,341,Globalization and Indigenous Peoples ,"
This course explores the situation of First Peoples across the world from a comparative indigenous perspective. The primary aim of the course is to familiarize students with the similarities and differences between indigenous cultures and nations within the context of global colonialism past and present.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,397,Proseminar 2: Ethics and First Peoples ,"
Prerequisite: Registration in the program and permission of the School. This course examines ethical issues pertaining to First Peoples from traditional and non-traditional perspectives. In addition to addressing community/research conflict and co-operation, concerns of insider/outsider research and cultural considerations in conducting research are also studied.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,398,Special Topics in First Peoples Studies ,"
Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,401,Contemporary Politics in First Peoples Communities ,"
Prerequisite: FPST 301. This course focuses on First Peoples politics in the Quebec and Canadian contexts. It explores more specifically the emergence and actions of First Peoples political organizations over the past 40 years, First Peoples relationships with successive federal and provincial governments, movements of national self-affirmation, and the nature of the political interface between competing groups inside First Peoples communities.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,402,First Peoples Contemporary Social Issues ,"
Prerequisite: FPST 302, 303. This course addresses contemporary social issues and challenges faced by First Peoples. It analyzes the underlying causes of issues such as poverty, lack of formal education, isolation, alcohol and substance abuse, family violence and sexual abuse. The course also examines current healing approaches and programs used to deal with these issues, and fosters discussion on possible alternatives.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,406,Decolonizing First Peoples Art ,"
Prerequisite: FPST 306. This course examines First Peoples artistic contributions within the context of decolonizing indigenous art globally. Topics explored highlight the relationship between culture, society, politics and visual art that illustrate art as part of the anticolonial resistance by First Peoples as well as the role of museums and exhibitions in fictioning national identities.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
FPST,410,First Peoples Community Development ,"
Prerequisite: FPST 401 previously or concurrently. This course examines the concepts and experiences of community development among First Peoples, with an emphasis on Quebec. Selected community development models, their goals, processes, and means of evaluation, are analyzed. The course introduces students to analytical and practical skills in context-sensitive community development guided by First Peoples thought and knowledge. Students explore dynamics of nourishing community participation and leadership, as well as analyze community structures and inter-group relations within communities. Reference is made to on-reserve, urban, rural, and northern contexts. Ethical considerations are discussed. This course includes analysis of case studies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-540.html#fpst-courses
